k,c,freq,rms,variacao,mecanismo,oscilacao,amplitude_m,rms_harmonico,transmissibilidade
2400.0,200.0,12.9,43.4416,k,2,y,0.01,46.45047,0.9352241215212677
2400.0,200.0,13.0,44.0557,k,2,y,0.01,47.177122,0.9338361081034151
2400.0,200.0,13.1,44.6956,k,2,y,0.01,47.878712,0.9335171756500049
2400.0,200.0,13.2,45.371,k,2,y,0.01,48.652653,0.9325493514197468
2400.0,200.0,13.3,45.9792,k,2,y,0.01,49.354663,0.9316080225286919
2400.0,200.0,13.4,46.6778,k,2,y,0.01,50.120552,0.9313105729561796
2400.0,200.0,13.5,47.3137,k,2,y,0.01,50.87592,0.9299821998304895
2400.0,200.0,13.6,47.9762,k,2,y,0.01,51.603839,0.9297021487102927
2400.0,200.0,13.7,48.6744,k,2,y,0.01,52.407436,0.928768963244071
2400.0,200.0,13.8,49.3026,k,2,y,0.01,53.136126,0.9278546200375993
2400.0,200.0,13.9,50.0242,k,2,y,0.01,53.93016,0.9275737361061046
2400.0,200.0,14.0,50.6794,k,2,y,0.01,54.714295,0.9262551952830609
2500.0,200.0,0.1,0.00457822,k,2,y,0.01,0.002696,1.698152818991098
2500.0,200.0,0.2,0.0131586,k,2,y,0.01,0.011463,1.1479193928291023
2500.0,200.0,0.3,0.0254473,k,2,y,0.01,0.024664,1.0317588387933831
2500.0,200.0,0.4,0.0448562,k,2,y,0.01,0.045022,0.9963173559593088
2500.0,200.0,0.5,0.0691788,k,2,y,0.01,0.069789,0.9912565017409619
2500.0,200.0,0.6,0.0997382,k,2,y,0.01,0.099902,0.9983603931853215
2500.0,200.0,0.7,0.139224,k,2,y,0.01,0.137821,1.010179870992084
2500.0,200.0,0.8,0.181389,k,2,y,0.01,0.177426,1.0223360725034663
2500.0,200.0,0.9,0.235099,k,2,y,0.01,0.22688,1.0362261988716501
2500.0,200.0,1.0,0.29299200000000003,k,2,y,0.01,0.279155,1.0495674446096257
2500.0,200.0,1.1,0.357679,k,2,y,0.01,0.33664,1.0624970294676808
2500.0,200.0,1.2,0.434325,k,2,y,0.01,0.403739,1.0757568627256717
2500.0,200.0,1.3,0.511074,k,2,y,0.01,0.469748,1.087974829057282
2500.0,200.0,1.4,0.602753,k,2,y,0.01,0.54827,1.0993725719080014
2500.0,200.0,1.5,0.697954,k,2,y,0.01,0.628098,1.1112183130657953
2500.0,200.0,1.6,0.798882,k,2,y,0.01,0.712912,1.1205899185313195
2500.0,200.0,1.7,0.914757,k,2,y,0.01,0.809216,1.130423768190446
2500.0,200.0,1.8,1.02698,k,2,y,0.01,0.901631,1.1390247229742545
2500.0,200.0,1.9,1.15601,k,2,y,0.01,1.009191,1.1454818760769765
2500.0,200.0,2.0,1.28761,k,2,y,0.01,1.116618,1.1531338380717486
2500.0,200.0,2.1,1.42156,k,2,y,0.01,1.228716,1.1569475777966594
2500.0,200.0,2.2,1.57336,k,2,y,0.01,1.354252,1.1617926353440866
2500.0,200.0,2.3,1.7161799999999998,k,2,y,0.01,1.473076,1.165031539445351
2500.0,200.0,2.4,1.87573,k,2,y,0.01,1.609644,1.1653073598882733
2500.0,200.0,2.5,2.03818,k,2,y,0.01,1.744716,1.1682015869631506
2500.0,200.0,2.6,2.19671,k,2,y,0.01,1.884053,1.1659491532350734
2500.0,200.0,2.7,2.37552,k,2,y,0.01,2.038847,1.1651291146417557
2500.0,200.0,2.8,2.54149,k,2,y,0.01,2.184083,1.1636416747898315
2500.0,200.0,2.9,2.72136,k,2,y,0.01,2.349628,1.1582088739153602
2500.0,200.0,3.0,2.90468,k,2,y,0.01,2.512391,1.1561416992816802
2500.0,200.0,3.1,3.07881,k,2,y,0.01,2.678924,1.1492711252726842
2500.0,200.0,3.2,3.2747,k,2,y,0.01,2.862999,1.143800609081596
2500.0,200.0,3.3,3.45306,k,2,y,0.01,3.034651,1.1378771397435816
2500.0,200.0,3.4,3.64347,k,2,y,0.01,3.229143,1.1283086565073148
2500.0,200.0,3.5,3.83958,k,2,y,0.01,3.419643,1.12280141523545
2500.0,200.0,3.6,4.01841,k,2,y,0.01,3.613328,1.11210773004831
2500.0,200.0,3.7,4.2220900000000015,k,2,y,0.01,3.82671,1.1033211296387764
2500.0,200.0,3.8,4.40747,k,2,y,0.01,4.024783,1.0950826417225474
2500.0,200.0,3.9,4.59883,k,2,y,0.01,4.248188,1.0825391908267714
2500.0,200.0,4.0,4.79967,k,2,y,0.01,4.466473,1.0745995777876638
2500.0,200.0,4.1,4.98008,k,2,y,0.01,4.687267,1.0624698785027606
2500.0,200.0,4.2,5.18435,k,2,y,0.01,4.929977,1.0515971981208025
2500.0,200.0,4.3,5.36915,k,2,y,0.01,5.154477,1.0416478723253593
2500.0,200.0,4.4,5.55898,k,2,y,0.01,5.406764,1.0281528840541219
2500.0,200.0,4.5,5.76036,k,2,y,0.01,5.65288,1.019013317105617
2500.0,200.0,4.6,5.93464,k,2,y,0.01,5.900739,1.0057452125911688
2500.0,200.0,4.7,6.13708,k,2,y,0.01,6.172801,0.994213161901704
2500.0,200.0,4.8,6.3210000000000015,k,2,y,0.01,6.423734,0.9840071210918762
2500.0,200.0,4.9,6.50272,k,2,y,0.01,6.704869,0.9698504176591668
2500.0,200.0,5.0,6.70234,k,2,y,0.01,6.978864,0.9603769324061912
2500.0,200.0,5.1,6.873760000000001,k,2,y,0.01,7.253746,0.9476152046128995
2500.0,200.0,5.2,7.06985,k,2,y,0.01,7.555182,0.9357617063361279
2500.0,200.0,5.3,7.2495,k,2,y,0.01,7.832555,0.9255600503284049
2500.0,200.0,5.4,7.427219999999998,k,2,y,0.01,8.142505,0.9121541835098657
2500.0,200.0,5.5,7.62278,k,2,y,0.01,8.444426,0.9026996032649229
2500.0,200.0,5.6,7.785639999999999,k,2,y,0.01,8.746287,0.8901651638003645
2500.0,200.0,5.7,7.97818,k,2,y,0.01,9.077119,0.8789330623516118
2500.0,200.0,5.8,8.15468,k,2,y,0.01,9.38094,0.8692817564124704
2500.0,200.0,5.9,8.32201,k,2,y,0.01,9.719671,0.8562028488412828
2500.0,200.0,6.0,8.51499,k,2,y,0.01,10.049564,0.84729944503065
2500.0,200.0,6.1,8.67483,k,2,y,0.01,10.378363,0.8358572541739
2500.0,200.0,6.2,8.85896,k,2,y,0.01,10.738612,0.8249632261599543
2500.0,200.0,6.3,9.03143,k,2,y,0.01,11.06889,0.8159291491739461
2500.0,200.0,6.4,9.1956,k,2,y,0.01,11.436366,0.8040666064727205
2500.0,200.0,6.5,9.3829,k,2,y,0.01,11.79428,0.7955466548191156
2500.0,200.0,6.6,9.53442,k,2,y,0.01,12.149974,0.7847276051784144
2500.0,200.0,6.7,9.71545,k,2,y,0.01,12.539661,0.774777723257431
2500.0,200.0,6.8,9.88338,k,2,y,0.01,12.896404,0.7663671206330075
2500.0,200.0,6.9,10.0359,k,2,y,0.01,13.29259,0.7549995899971337
2500.0,200.0,7.0,10.219,k,2,y,0.01,13.678574,0.7470807995043928
2500.0,200.0,7.1,10.3627,k,2,y,0.01,14.06112,0.7369754329669329
2500.0,200.0,7.2,14.1663,k,2,y,0.01,14.480264,0.9783177986257708
2500.0,200.0,7.3,14.6175,k,2,y,0.01,14.863483,0.983450514256988
2500.0,200.0,7.4,15.0279,k,2,y,0.01,15.288343,0.982964602507937
2500.0,200.0,7.5,15.6978,k,2,y,0.01,15.702444,0.9997042498607224
2500.0,200.0,7.6,16.0824,k,2,y,0.01,16.111802,0.9981751265314704
2500.0,200.0,7.7,16.3968,k,2,y,0.01,16.560422,0.9901196962251324
2500.0,200.0,7.8,16.7172,k,2,y,0.01,16.970129,0.9850956348063116
2500.0,200.0,7.9,17.1508,k,2,y,0.01,17.423625,0.9843416625415204
2500.0,200.0,8.0,17.6026,k,2,y,0.01,17.865892,0.985262868487059
2500.0,200.0,8.1,18.0909,k,2,y,0.01,18.302019,0.9884647152863298
2500.0,200.0,8.2,18.6117,k,2,y,0.01,18.780134,0.9910312674020323
2500.0,200.0,8.3,19.088,k,2,y,0.01,19.21634,0.9933213088444522
2500.0,200.0,8.4,19.6064,k,2,y,0.01,19.698435,0.9953278014217881
2500.0,200.0,8.5,20.0801,k,2,y,0.01,20.168918,0.9955962932666989
2500.0,200.0,8.6,20.5535,k,2,y,0.01,20.631772,0.9962062395803908
2500.0,200.0,8.7,21.0424,k,2,y,0.01,21.1394,0.9954114118659944
2500.0,200.0,8.8,21.4801,k,2,y,0.01,21.602117,0.9943516184085106
2500.0,200.0,8.9,21.9658,k,2,y,0.01,22.112774,0.9933534345351696
2500.0,200.0,9.0,22.4115,k,2,y,0.01,22.61152,0.9911540665996802
2500.0,200.0,9.1,22.866,k,2,y,0.01,23.101062,0.9898246236471726
2500.0,200.0,9.2,23.3446,k,2,y,0.01,23.63822,0.9875785909429728
2500.0,200.0,9.3,23.776,k,2,y,0.01,24.127461,0.9854331543629891
2500.0,200.0,9.4,24.265,k,2,y,0.01,24.66664,0.9837172796943564
2500.0,200.0,9.5,24.7157,k,2,y,0.01,25.1937,0.9810270027824416
2500.0,200.0,9.6,25.18,k,2,y,0.01,25.709888,0.9793897196284947
2500.0,200.0,9.7,25.6731,k,2,y,0.01,26.276592,0.9770330947026921
2500.0,200.0,9.8,26.1186,k,2,y,0.01,26.792372,0.9748520959622389
2500.0,200.0,9.9,26.6278,k,2,y,0.01,27.360035,0.9732370590900195
2500.0,200.0,10.0,27.0974,k,2,y,0.01,27.915457,0.9706951958551135
2500.0,200.0,10.1,27.5839,k,2,y,0.01,28.458251,0.9692760106726165
2500.0,200.0,10.2,28.1016,k,2,y,0.01,29.054518,0.9672024158170512
2500.0,200.0,10.3,28.5698,k,2,y,0.01,29.596851,0.9652986393721413
2500.0,200.0,10.4,29.1065,k,2,y,0.01,30.192957,0.9640162108004194
2500.0,200.0,10.5,29.6015,k,2,y,0.01,30.776791,0.961812425473468
2500.0,200.0,10.6,30.115,k,2,y,0.01,31.346151,0.9607240136117509
2500.0,200.0,10.7,30.6609,k,2,y,0.01,31.971995,0.9589923931865998
2500.0,200.0,10.8,31.1549,k,2,y,0.01,32.540897,0.9574075355083175
2500.0,200.0,10.9,31.7211,k,2,y,0.01,33.165406,0.9564514301438072
2500.0,200.0,11.0,32.242,k,2,y,0.01,33.777703,0.954535007901514
2500.0,200.0,11.1,32.7828,k,2,y,0.01,34.373588,0.9537206299208568
2500.0,200.0,11.2,33.3567,k,2,y,0.01,35.029025,0.9522588767457844
2500.0,200.0,11.3,33.875,k,2,y,0.01,35.624512,0.9508902185102212
2500.0,200.0,11.4,34.4692,k,2,y,0.01,36.277382,0.9501567671007791
2500.0,200.0,11.5,35.0145,k,2,y,0.01,36.918192,0.9484348529310428
2500.0,200.0,11.6,35.5807,k,2,y,0.01,37.540562,0.9477934826868069
2500.0,200.0,11.7,36.1805,k,2,y,0.01,38.225606,0.9464990561562321
2500.0,200.0,11.8,36.722,k,2,y,0.01,38.847696,0.9452812851500898
2500.0,200.0,11.9,37.3426,k,2,y,0.01,39.528885,0.94469145790477
2500.0,200.0,12.0,37.911,k,2,y,0.01,40.198258,0.9431005691838685
2500.0,200.0,12.1,38.5021,k,2,y,0.01,40.847074,0.9425913836570031
2500.0,200.0,12.2,39.1276,k,2,y,0.01,41.561738,0.9414331999301858
2500.0,200.0,12.3,39.6917,k,2,y,0.01,42.210449,0.9403287797293983
2500.0,200.0,12.4,40.3391,k,2,y,0.01,42.919915,0.9398690561246451
2500.0,200.0,12.5,40.9313,k,2,y,0.01,43.617901,0.9384059998668894
2500.0,200.0,12.6,41.5472,k,2,y,0.01,44.293124,0.938005637172939
2500.0,200.0,12.7,42.1984,k,2,y,0.01,45.03742,0.936963085363238
2500.0,200.0,12.8,42.7857,k,2,y,0.01,45.712771,0.9359682002213342
2500.0,200.0,12.9,43.4598,k,2,y,0.01,46.45047,0.9356159367171096
2500.0,200.0,13.0,44.0748,k,2,y,0.01,47.177122,0.9342409653560471
2500.0,200.0,13.1,44.7155,k,2,y,0.01,47.878712,0.9339328092200976
2500.0,200.0,13.2,45.3917,k,2,y,0.01,48.652653,0.9329748163990152
2500.0,200.0,13.3,46.0006,k,2,y,0.01,49.354663,0.9320416188435933
2500.0,200.0,13.4,46.6997,k,2,y,0.01,50.120552,0.9317475194606795
2500.0,200.0,13.5,47.33600000000001,k,2,y,0.01,50.87592,0.9304205211424189
2500.0,200.0,13.6,47.9989,k,2,y,0.01,51.603839,0.9301420384634561
2500.0,200.0,13.7,48.6974,k,2,y,0.01,52.407436,0.9292078322625821
2500.0,200.0,13.8,49.326,k,2,y,0.01,53.136126,0.9282949983971357
2500.0,200.0,13.9,50.0482,k,2,y,0.01,53.93016,0.9280187561097538
2500.0,200.0,14.0,50.7042,k,2,y,0.01,54.714295,0.926708458913708
2600.0,200.0,0.1,0.00458215,k,2,y,0.01,0.002696,1.699610534124629
2600.0,200.0,0.2,0.0131639,k,2,y,0.01,0.011463,1.1483817499781908
2600.0,200.0,0.3,0.0254508,k,2,y,0.01,0.024664,1.0319007460265974
2600.0,200.0,0.4,0.0448468,k,2,y,0.01,0.045022,0.996108569143974
2600.0,200.0,0.5,0.06913960000000001,k,2,y,0.01,0.069789,0.9906948086374644
2600.0,200.0,0.6,0.0996504,k,2,y,0.01,0.099902,0.9974815319012632
2600.0,200.0,0.7,0.13905499999999998,k,2,y,0.01,0.137821,1.0089536427685184
2600.0,200.0,0.8,0.181121,k,2,y,0.01,0.177426,1.020825583623595
2600.0,200.0,0.9,0.234708,k,2,y,0.01,0.22688,1.034502820874471
2600.0,200.0,1.0,0.292448,k,2,y,0.01,0.279155,1.047618706453404
2600.0,200.0,1.1,0.357013,k,2,y,0.01,0.33664,1.060518654942966
2600.0,200.0,1.2,0.4335060000000001,k,2,y,0.01,0.403739,1.0737283244868594
2600.0,200.0,1.3,0.510162,k,2,y,0.01,0.469748,1.0860333625688667
2600.0,200.0,1.4,0.60182,k,2,y,0.01,0.54827,1.097670855600343
2600.0,200.0,1.5,0.697002,k,2,y,0.01,0.628098,1.1097026260233276
2600.0,200.0,1.6,0.798134,k,2,y,0.01,0.712912,1.1195407006755391
2600.0,200.0,1.7,0.91425,k,2,y,0.01,0.809216,1.1297972358430877
2600.0,200.0,1.8,1.02688,k,2,y,0.01,0.901631,1.1389138128569227
2600.0,200.0,1.9,1.1566,k,2,y,0.01,1.009191,1.1460665027730135
2600.0,200.0,2.0,1.28891,k,2,y,0.01,1.116618,1.1542980679157957
2600.0,200.0,2.1,1.42396,k,2,y,0.01,1.228716,1.1589008363201911
2600.0,200.0,2.2,1.577,k,2,y,0.01,1.354252,1.164480465969406
2600.0,200.0,2.3,1.7212599999999998,k,2,y,0.01,1.473076,1.1684801055750007
2600.0,200.0,2.4,1.88268,k,2,y,0.01,1.609644,1.1696250848013596
2600.0,200.0,2.5,2.04694,k,2,y,0.01,1.744716,1.1732224614206554
2600.0,200.0,2.6,2.20777,k,2,y,0.01,1.884053,1.1718194764160033
2600.0,200.0,2.7,2.38902,k,2,y,0.01,2.038847,1.1717505040839258
2600.0,200.0,2.8,2.55747,k,2,y,0.01,2.184083,1.1709582465501538
2600.0,200.0,2.9,2.74037,k,2,y,0.01,2.349628,1.1662995163489709
2600.0,200.0,3.0,2.92651,k,2,y,0.01,2.512391,1.1648306334483765
2600.0,200.0,3.1,3.10381,k,2,y,0.01,2.678924,1.158603230252146
2600.0,200.0,3.2,3.3030800000000005,k,2,y,0.01,2.862999,1.1537132915519708
2600.0,200.0,3.3,3.4845900000000003,k,2,y,0.01,3.034651,1.1482671318711772
2600.0,200.0,3.4,3.67864,k,2,y,0.01,3.229143,1.1392000911697004
2600.0,200.0,3.5,3.87815,k,2,y,0.01,3.419643,1.1340803703778435
2600.0,200.0,3.6,4.06051,k,2,y,0.01,3.613328,1.1237590387587286
2600.0,200.0,3.7,4.26788,k,2,y,0.01,3.82671,1.1152870220110749
2600.0,200.0,3.8,4.4566300000000005,k,2,y,0.01,4.024783,1.1072969648301536
2600.0,200.0,3.9,4.6517300000000015,k,2,y,0.01,4.248188,1.0949915587539916
2600.0,200.0,4.0,4.85596,k,2,y,0.01,4.466473,1.0872023630278298
2600.0,200.0,4.1,5.03975,k,2,y,0.01,4.687267,1.0752001112801979
2600.0,200.0,4.2,5.2476699999999985,k,2,y,0.01,4.929977,1.0644410714289334
2600.0,200.0,4.3,5.43553,k,2,y,0.01,5.154477,1.0545259974969332
2600.0,200.0,4.4,5.62878,k,2,y,0.01,5.406764,1.0410626393162343
2600.0,200.0,4.5,5.83337,k,2,y,0.01,5.65288,1.0319288575027243
2600.0,200.0,4.6,6.01057,k,2,y,0.01,5.900739,1.0186130923601264
2600.0,200.0,4.7,6.21622,k,2,y,0.01,6.172801,1.0070339218776048
2600.0,200.0,4.8,6.40292,k,2,y,0.01,6.423734,0.996759828473595
2600.0,200.0,4.9,6.587560000000001,k,2,y,0.01,6.704869,0.9825039087266284
2600.0,200.0,5.0,6.7899699999999985,k,2,y,0.01,6.978864,0.9729334172438378
2600.0,200.0,5.1,6.963939999999999,k,2,y,0.01,7.253746,0.9600474017149208
2600.0,200.0,5.2,7.16285,k,2,y,0.01,7.555182,0.9480711384583455
2600.0,200.0,5.3,7.3448,k,2,y,0.01,7.832555,0.9377272167255768
2600.0,200.0,5.4,7.52499,k,2,y,0.01,8.142505,0.9241615448808445
2600.0,200.0,5.5,7.7214399999999985,k,2,y,0.01,8.444426,0.9143830498366613
2600.0,200.0,5.6,7.88796,k,2,y,0.01,8.746287,0.9018638423367538
2600.0,200.0,5.7,8.082889999999999,k,2,y,0.01,9.077119,0.8904686608162787
2600.0,200.0,5.8,8.26149,k,2,y,0.01,9.38094,0.8806676090029357
2600.0,200.0,5.9,8.430860000000001,k,2,y,0.01,9.719671,0.8674017875707933
2600.0,200.0,6.0,8.62601,k,2,y,0.01,10.049564,0.8583466904633873
2600.0,200.0,6.1,8.7877,k,2,y,0.01,10.378363,0.8467327650805815
2600.0,200.0,6.2,8.97396,k,2,y,0.01,10.738612,0.8356722451653901
2600.0,200.0,6.3,9.14822,k,2,y,0.01,11.06889,0.8264803426540511
2600.0,200.0,6.4,9.31427,k,2,y,0.01,11.436366,0.8144431544076152
2600.0,200.0,6.5,9.50362,k,2,y,0.01,11.79428,0.8057821248944403
2600.0,200.0,6.6,9.65676,k,2,y,0.01,12.149974,0.7947967625280515
2600.0,200.0,6.7,9.83983,k,2,y,0.01,12.539661,0.7846966516877927
2600.0,200.0,6.8,10.0097,k,2,y,0.01,12.896404,0.7761620991401944
2600.0,200.0,6.9,10.1643,k,2,y,0.01,13.29259,0.7646591070664183
2600.0,200.0,7.0,10.3502,k,2,y,0.01,13.678574,0.7566724426098802
2600.0,200.0,7.1,10.4981,k,2,y,0.01,14.06112,0.746604822375458
2600.0,200.0,7.2,10.6636,k,2,y,0.01,14.480264,0.7364230375910273
2600.0,200.0,7.3,14.6169,k,2,y,0.01,14.863483,0.9834101468679985
2600.0,200.0,7.4,14.9364,k,2,y,0.01,15.288343,0.9769796504434785
2600.0,200.0,7.5,15.5643,k,2,y,0.01,15.702444,0.9912023886217967
2600.0,200.0,7.6,16.1378,k,2,y,0.01,16.111802,1.0016135997699076
2600.0,200.0,7.7,16.4953,k,2,y,0.01,16.560422,0.9960676122866918
2600.0,200.0,7.8,16.7827,k,2,y,0.01,16.970129,0.9889553579704667
2600.0,200.0,7.9,17.1739,k,2,y,0.01,17.423625,0.9856674486508977
2600.0,200.0,8.0,17.5947,k,2,y,0.01,17.865892,0.9848206851356764
2600.0,200.0,8.1,18.0669,k,2,y,0.01,18.302019,0.987153384552819
2600.0,200.0,8.2,18.5836,k,2,y,0.01,18.780134,0.989535005447778
2600.0,200.0,8.3,19.0634,k,2,y,0.01,19.21634,0.9920411483144034
2600.0,200.0,8.4,19.5893,k,2,y,0.01,19.698435,0.9944597121547981
2600.0,200.0,8.5,20.0718,k,2,y,0.01,20.168918,0.995184768959842
2600.0,200.0,8.6,20.5536,k,2,y,0.01,20.631772,0.9962110864738132
2600.0,200.0,8.7,21.0497,k,2,y,0.01,21.1394,0.9957567386018527
2600.0,200.0,8.8,21.4929,k,2,y,0.01,21.602117,0.9949441529272339
2600.0,200.0,8.9,21.9829,k,2,y,0.01,22.112774,0.9941267432118648
2600.0,200.0,9.0,22.4312,k,2,y,0.01,22.61152,0.9920253039158802
2600.0,200.0,9.1,22.887,k,2,y,0.01,23.101062,0.9907336727636159
2600.0,200.0,9.2,23.3663,k,2,y,0.01,23.63822,0.9884965957673632
2600.0,200.0,9.3,23.7973,k,2,y,0.01,24.127461,0.9863159658614721
2600.0,200.0,9.4,24.2856,k,2,y,0.01,24.66664,0.9845524157323412
2600.0,200.0,9.5,24.7351,k,2,y,0.01,25.1937,0.9817970365607275
2600.0,200.0,9.6,25.1982,k,2,y,0.01,25.709888,0.9800976184727059
2600.0,200.0,9.7,25.6899,k,2,y,0.01,26.276592,0.9776724470205269
2600.0,200.0,9.8,26.134,k,2,y,0.01,26.792372,0.9754268864287193
2600.0,200.0,9.9,26.642,k,2,y,0.01,27.360035,0.9737560642740406
2600.0,200.0,10.0,27.1105,k,2,y,0.01,27.915457,0.9711644699207324
2600.0,200.0,10.1,27.596,k,2,y,0.01,28.458251,0.9697011949188303
2600.0,200.0,10.2,28.1129,k,2,y,0.01,29.054518,0.9675913398391258
2600.0,200.0,10.3,28.5804,k,2,y,0.01,29.596851,0.9656567855816823
2600.0,200.0,10.4,29.1167,k,2,y,0.01,30.192957,0.9643540379301041
2600.0,200.0,10.5,29.6113,k,2,y,0.01,30.776791,0.9621308472348531
2600.0,200.0,10.6,30.1246,k,2,y,0.01,31.346151,0.9610302713082701
2600.0,200.0,10.7,30.6705,k,2,y,0.01,31.971995,0.9592926559634455
2600.0,200.0,10.8,31.1644,k,2,y,0.01,32.540897,0.9576994758319047
2600.0,200.0,10.9,31.7307,k,2,y,0.01,33.165406,0.9567408883823102
2600.0,200.0,11.0,32.2517,k,2,y,0.01,33.777703,0.9548221795898909
2600.0,200.0,11.1,32.7926,k,2,y,0.01,34.373588,0.9540057325409266
2600.0,200.0,11.2,33.3667,k,2,y,0.01,35.029025,0.9525443542890504
2600.0,200.0,11.3,33.8853,k,2,y,0.01,35.624512,0.9511793452777683
2600.0,200.0,11.4,34.4796,k,2,y,0.01,36.277382,0.950443447104314
2600.0,200.0,11.5,35.0252,k,2,y,0.01,36.918192,0.9487246829422199
2600.0,200.0,11.6,35.5917,k,2,y,0.01,37.540562,0.948086499077984
2600.0,200.0,11.7,36.1919,k,2,y,0.01,38.225606,0.9467972855682131
2600.0,200.0,11.8,36.7337,k,2,y,0.01,38.847696,0.9455824613125061
2600.0,200.0,11.9,37.3549,k,2,y,0.01,39.528885,0.9450026227656054
2600.0,200.0,12.0,37.9239,k,2,y,0.01,40.198258,0.9434214786123319
2600.0,200.0,12.1,38.5157,k,2,y,0.01,40.847074,0.9429243328420538
2600.0,200.0,12.2,39.1418,k,2,y,0.01,41.561738,0.9417748603294696
2600.0,200.0,12.3,39.7068,k,2,y,0.01,42.210449,0.9406865110579611
2600.0,200.0,12.4,40.3551,k,2,y,0.01,42.919915,0.940241843442607
2600.0,200.0,12.5,40.9481,k,2,y,0.01,43.617901,0.9387911628301415
2600.0,200.0,12.6,41.5652,k,2,y,0.01,44.293124,0.9384120207913084
2600.0,200.0,12.7,42.2174,k,2,y,0.01,45.03742,0.9373849567759432
2600.0,200.0,12.8,42.8057,k,2,y,0.01,45.712771,0.9364057147181037
2600.0,200.0,12.9,43.4807,k,2,y,0.01,46.45047,0.9360658783431038
2600.0,200.0,13.0,44.0965,k,2,y,0.01,47.177122,0.9347009340671524
2600.0,200.0,13.1,44.738,k,2,y,0.01,47.878712,0.93440274667372
2600.0,200.0,13.2,45.415,k,2,y,0.01,48.652653,0.9334537214239889
2600.0,200.0,13.3,46.0244,k,2,y,0.01,49.354663,0.9325238427825958
2600.0,200.0,13.4,46.724,k,2,y,0.01,50.120552,0.9322323505136175
2600.0,200.0,13.5,47.3607,k,2,y,0.01,50.87592,0.9309060160484567
2600.0,200.0,13.6,48.024,k,2,y,0.01,51.603839,0.9306284363843551
2600.0,200.0,13.7,48.723,k,2,y,0.01,52.407436,0.9296963125614465
2600.0,200.0,13.8,49.3523,k,2,y,0.01,53.136126,0.9287899535619139
2600.0,200.0,13.9,50.0756,k,2,y,0.01,53.93016,0.9285268206139199
2600.0,200.0,14.0,50.733,k,2,y,0.01,54.714295,0.9272348295815562
2700.0,200.0,0.1,0.00458572,k,2,y,0.01,0.002696,1.70093471810089
2700.0,200.0,0.2,0.0131689,k,2,y,0.01,0.011463,1.148817935967897
2700.0,200.0,0.3,0.0254539,k,2,y,0.01,0.024664,1.0320264352903017
2700.0,200.0,0.4,0.0448381,k,2,y,0.01,0.045022,0.9959153302829727
2700.0,200.0,0.5,0.0691034,k,2,y,0.01,0.069789,0.990176102251071
2700.0,200.0,0.6,0.0995687,k,2,y,0.01,0.099902,0.9966637304558467
2700.0,200.0,0.7,0.138897,k,2,y,0.01,0.137821,1.0078072282163095
2700.0,200.0,0.8,0.180868,k,2,y,0.01,0.177426,1.0193996370317766
2700.0,200.0,0.9,0.234336,k,2,y,0.01,0.22688,1.0328631875881522
2700.0,200.0,1.0,0.291925,k,2,y,0.01,0.279155,1.0457451953215955
2700.0,200.0,1.1,0.35636100000000004,k,2,y,0.01,0.33664,1.0585818678707226
2700.0,200.0,1.2,0.432691,k,2,y,0.01,0.403739,1.071709693638712
2700.0,200.0,1.3,0.509233,k,2,y,0.01,0.469748,1.0840557064638914
2700.0,200.0,1.4,0.6008399999999999,k,2,y,0.01,0.54827,1.095883415105696
2700.0,200.0,1.5,0.695965,k,2,y,0.01,0.628098,1.1080516097806392
2700.0,200.0,1.6,0.797241,k,2,y,0.01,0.712912,1.1182880916578763
2700.0,200.0,1.7,0.913531,k,2,y,0.01,0.809216,1.1289087215279974
2700.0,200.0,1.8,1.02649,k,2,y,0.01,0.901631,1.1384812633993284
2700.0,200.0,1.9,1.1568,k,2,y,0.01,1.009191,1.1462646813140427
2700.0,200.0,2.0,1.28972,k,2,y,0.01,1.116618,1.1550234726647788
2700.0,200.0,2.1,1.4257799999999998,k,2,y,0.01,1.228716,1.1603820573672028
2700.0,200.0,2.2,1.57994,k,2,y,0.01,1.354252,1.166651406089856
2700.0,200.0,2.3,1.72551,k,2,y,0.01,1.473076,1.171365224876381
2700.0,200.0,2.4,1.88868,k,2,y,0.01,1.609644,1.1733526171004272
2700.0,200.0,2.5,2.05465,k,2,y,0.01,1.744716,1.1776415187342812
2700.0,200.0,2.6,2.21769,k,2,y,0.01,1.884053,1.1770847210773796
2700.0,200.0,2.7,2.40128,k,2,y,0.01,2.038847,1.177763706644
2700.0,200.0,2.8,2.57214,k,2,y,0.01,2.184083,1.1776750242550305
2700.0,200.0,2.9,2.75801,k,2,y,0.01,2.349628,1.1738070877602753
2700.0,200.0,3.0,2.9469,k,2,y,0.01,2.512391,1.1729464084213006
2700.0,200.0,3.1,3.12735,k,2,y,0.01,2.678924,1.1673903403008072
2700.0,200.0,3.2,3.32997,k,2,y,0.01,2.862999,1.1631055407284459
2700.0,200.0,3.3,3.51464,k,2,y,0.01,3.034651,1.158169423765698
2700.0,200.0,3.4,3.71235,k,2,y,0.01,3.229143,1.1496393934861353
2700.0,200.0,3.5,3.91528,k,2,y,0.01,3.419643,1.1449382289320844
2700.0,200.0,3.6,4.10121,k,2,y,0.01,3.613328,1.1350228930227204
2700.0,200.0,3.7,4.31231,k,2,y,0.01,3.82671,1.1268975177110365
2700.0,200.0,3.8,4.50447,k,2,y,0.01,4.024783,1.119183319945448
2700.0,200.0,3.9,4.70338,k,2,y,0.01,4.248188,1.1071496835827417
