k,c,freq,rms,variacao,mecanismo,oscilacao,amplitude_m,rms_harmonico,transmissibilidade
3000.0,200.0,9.6,19.8882,k,3,x,0.01,25.709888,0.7735622963429479
3000.0,200.0,9.7,20.2857,k,3,x,0.01,26.276592,0.7720065067798746
3000.0,200.0,9.8,20.6451,k,3,x,0.01,26.792372,0.7705588739959268
3000.0,200.0,9.9,21.0304,k,3,x,0.01,27.360035,0.7686539874674868
3000.0,200.0,10.0,21.4218,k,3,x,0.01,27.915457,0.7673813113645247
3000.0,200.0,10.1,21.7879,k,3,x,0.01,28.458251,0.7656092428167844
3000.0,200.0,10.2,22.1999,k,3,x,0.01,29.054518,0.7640773803234319
3000.0,200.0,10.3,22.5721,k,3,x,0.01,29.596851,0.7626520807906219
3000.0,200.0,10.4,22.9724,k,3,x,0.01,30.192957,0.7608529366633418
3000.0,200.0,10.5,23.3782,k,3,x,0.01,30.776791,0.7596048593890117
3000.0,200.0,10.6,23.7557,k,3,x,0.01,31.346151,0.757850620958216
3000.0,200.0,10.7,24.1825,k,3,x,0.01,31.971995,0.7563650626118265
3000.0,200.0,10.8,24.5684,k,3,x,0.01,32.540897,0.755000699581207
3000.0,200.0,10.9,24.9801,k,3,x,0.01,33.165406,0.7531974732949146
3000.0,200.0,11.0,25.3992,k,3,x,0.01,33.777703,0.7519516646824681
3000.0,200.0,11.1,25.7894,k,3,x,0.01,34.373588,0.7502679091865534
3000.0,200.0,11.2,26.2279,k,3,x,0.01,35.029025,0.7487476457023855
3000.0,200.0,11.3,26.6238,k,3,x,0.01,35.624512,0.7473449741571196
3000.0,200.0,11.4,27.0473,k,3,x,0.01,36.277382,0.7455692365011345
3000.0,200.0,11.5,27.477,k,3,x,0.01,36.918192,0.74426721655275
3000.0,200.0,11.6,27.8744,k,3,x,0.01,37.540562,0.7425141903842569
3000.0,200.0,11.7,28.3236,k,3,x,0.01,38.225606,0.740958822209385
3000.0,200.0,11.8,28.7287,k,3,x,0.01,38.847696,0.7395213348045145
3000.0,200.0,11.9,29.1589,k,3,x,0.01,39.528885,0.7376605740333935
3000.0,200.0,12.0,29.5975,k,3,x,0.01,40.198258,0.7362881247242107
3000.0,200.0,12.1,30.0036,k,3,x,0.01,40.847074,0.7345348653369884
3000.0,200.0,12.2,30.4601,k,3,x,0.01,41.561738,0.7328880231139516
3000.0,200.0,12.3,30.8716,k,3,x,0.01,42.210449,0.7313734094607712
3000.0,200.0,12.4,31.3106,k,3,x,0.01,42.919915,0.7295121623609925
3000.0,200.0,12.5,31.7569,k,3,x,0.01,43.617901,0.7280703397442256
3000.0,200.0,12.6,32.1681,k,3,x,0.01,44.293124,0.7262549374480789
3000.0,200.0,12.7,32.6341,k,3,x,0.01,45.03742,0.7245996773349805
3000.0,200.0,12.8,33.054,k,3,x,0.01,45.712771,0.7230802088107939
3000.0,200.0,12.9,33.4993,k,3,x,0.01,46.45047,0.7211832302235046
3000.0,200.0,13.0,33.9548,k,3,x,0.01,47.177122,0.7197302116055321
3000.0,200.0,13.1,34.3751,k,3,x,0.01,47.878712,0.717962087200675
3000.0,200.0,13.2,34.8486,k,3,x,0.01,48.652653,0.7162733756779922
3000.0,200.0,13.3,35.2736,k,3,x,0.01,49.354663,0.7146964006217609
3000.0,200.0,13.4,35.7298,k,3,x,0.01,50.120552,0.7128772244966495
3000.0,200.0,13.5,36.1925,k,3,x,0.01,50.87592,0.7113876269952465
3000.0,200.0,13.6,36.6171,k,3,x,0.01,51.603839,0.7095809286592031
3000.0,200.0,13.7,37.0985,k,3,x,0.01,52.407436,0.7078861862274659
3000.0,200.0,13.8,37.5312,k,3,x,0.01,53.136126,0.7063217216851676
3000.0,200.0,13.9,37.989,k,3,x,0.01,53.93016,0.7044110382761705
3000.0,200.0,14.0,38.4576,k,3,x,0.01,54.714295,0.7028802984667901
3100.0,200.0,0.1,0.0138544,k,3,x,0.01,0.002696,5.13887240356083
3100.0,200.0,0.2,0.029546,k,3,x,0.01,0.011463,2.577510250370758
3100.0,200.0,0.3,0.0478626,k,3,x,0.01,0.024664,1.940585468699319
3100.0,200.0,0.4,0.071173,k,3,x,0.01,0.045022,1.5808493625338724
3100.0,200.0,0.5,0.0986356,k,3,x,0.01,0.069789,1.41334021120807
3100.0,200.0,0.6,0.13131,k,3,x,0.01,0.099902,1.3143881003383315
3100.0,200.0,0.7,0.171592,k,3,x,0.01,0.137821,1.2450352268522213
3100.0,200.0,0.8,0.214686,k,3,x,0.01,0.177426,1.2100030435223699
3100.0,200.0,0.9,0.268,k,3,x,0.01,0.22688,1.181241184767278
3100.0,200.0,1.0,0.325387,k,3,x,0.01,0.279155,1.1656140853647614
3100.0,200.0,1.1,0.389087,k,3,x,0.01,0.33664,1.1557955085551332
3100.0,200.0,1.2,0.463752,k,3,x,0.01,0.403739,1.148643059005942
3100.0,200.0,1.3,0.538548,k,3,x,0.01,0.469748,1.1464615070207858
3100.0,200.0,1.4,0.627127,k,3,x,0.01,0.54827,1.1438287704962882
3100.0,200.0,1.5,0.71867,k,3,x,0.01,0.628098,1.1442004273218511
3100.0,200.0,1.6,0.815308,k,3,x,0.01,0.712912,1.14363063042844
3100.0,200.0,1.7,0.925612,k,3,x,0.01,0.809216,1.1438379863967099
3100.0,200.0,1.8,1.03171,k,3,x,0.01,0.901631,1.1442707715240492
3100.0,200.0,1.9,1.15316,k,3,x,0.01,1.009191,1.1426578318673075
3100.0,200.0,2.0,1.27625,k,3,x,0.01,1.116618,1.1429602603576157
3100.0,200.0,2.1,1.40069,k,3,x,0.01,1.228716,1.1399623672191133
3100.0,200.0,2.2,1.54099,k,3,x,0.01,1.354252,1.137890141568925
3100.0,200.0,2.3,1.67197,k,3,x,0.01,1.473076,1.1350195101949934
3100.0,200.0,2.4,1.81798,k,3,x,0.01,1.609644,1.1294298615097498
3100.0,200.0,2.5,1.96499,k,3,x,0.01,1.744716,1.1262520662388606
3100.0,200.0,2.6,2.10823,k,3,x,0.01,1.884053,1.1189865677876365
3100.0,200.0,2.7,2.26949,k,3,x,0.01,2.038847,1.1131242314896603
3100.0,200.0,2.8,2.41703,k,3,x,0.01,2.184083,1.1066566609419146
3100.0,200.0,2.9,2.57831,k,3,x,0.01,2.349628,1.0973268960022609
3100.0,200.0,3.0,2.74139,k,3,x,0.01,2.512391,1.0911478348712442
3100.0,200.0,3.1,2.89575,k,3,x,0.01,2.678924,1.0809377197710723
3100.0,200.0,3.2,3.0705,k,3,x,0.01,2.862999,1.0724767979311205
3100.0,200.0,3.3,3.22883,k,3,x,0.01,3.034651,1.063987259160938
3100.0,200.0,3.4,3.39951,k,3,x,0.01,3.229143,1.0527591995771013
3100.0,200.0,3.5,3.57408,k,3,x,0.01,3.419643,1.04516173179481
3100.0,200.0,3.6,3.73601,k,3,x,0.01,3.613328,1.0339526331404179
3100.0,200.0,3.7,3.92086,k,3,x,0.01,3.82671,1.0246033799268823
3100.0,200.0,3.8,4.08812,k,3,x,0.01,4.024783,1.015736749037153
3100.0,200.0,3.9,4.26662,k,3,x,0.01,4.248188,1.0043387910327886
3100.0,200.0,4.0,4.45172,k,3,x,0.01,4.466473,0.996696946337748
3100.0,200.0,4.1,4.62134,k,3,x,0.01,4.687267,0.9859348742028137
3100.0,200.0,4.2,4.8163,k,3,x,0.01,4.929977,0.9769416774155336
3100.0,200.0,4.3,4.99358,k,3,x,0.01,5.154477,0.9687849999136672
3100.0,200.0,4.4,5.18132,k,3,x,0.01,5.406764,0.9583033400385148
3100.0,200.0,4.5,5.37866,k,3,x,0.01,5.65288,0.9514902138379021
3100.0,200.0,4.6,5.55894,k,3,x,0.01,5.900739,0.9420752214256554
3100.0,200.0,4.7,5.76772,k,3,x,0.01,6.172801,0.9343764686404114
3100.0,200.0,4.8,5.96209,k,3,x,0.01,6.423734,0.9281346332211141
3100.0,200.0,4.9,6.17776,k,3,x,0.01,6.704869,0.9213841463569236
3100.0,200.0,5.0,6.35546,k,3,x,0.01,6.978864,0.9106725679136318
3100.0,200.0,5.1,6.35299,k,3,x,0.01,7.253746,0.8758219546148983
3100.0,200.0,5.2,6.51483,k,3,x,0.01,7.555182,0.8622995448686742
3100.0,200.0,5.3,6.83368,k,3,x,0.01,7.832555,0.8724713710915531
3100.0,200.0,5.4,7.16975,k,3,x,0.01,8.142505,0.8805336932553312
3100.0,200.0,5.5,7.45863,k,3,x,0.01,8.444426,0.8832607450168904
3100.0,200.0,5.6,7.69662,k,3,x,0.01,8.746287,0.8799871305389361
3100.0,200.0,5.7,7.93898,k,3,x,0.01,9.077119,0.8746145114986374
3100.0,200.0,5.8,8.14742,k,3,x,0.01,9.38094,0.8685078467616252
3100.0,200.0,5.9,8.37372,k,3,x,0.01,9.719671,0.8615229877636805
3100.0,200.0,6.0,8.60198,k,3,x,0.01,10.049564,0.8559555419518696
3100.0,200.0,6.1,8.82216,k,3,x,0.01,10.378363,0.8500531345839416
3100.0,200.0,6.2,9.077,k,3,x,0.01,10.738612,0.8452675261942605
3100.0,200.0,6.3,9.30959,k,3,x,0.01,11.06889,0.8410590402470347
3100.0,200.0,6.4,9.56969,k,3,x,0.01,11.436366,0.8367771720492331
3100.0,200.0,6.5,9.83477,k,3,x,0.01,11.79428,0.8338592945054721
3100.0,200.0,6.6,10.0886,k,3,x,0.01,12.149974,0.8303392254172725
3100.0,200.0,6.7,10.3785,k,3,x,0.01,12.539661,0.8276539533245756
3100.0,200.0,6.8,10.643,k,3,x,0.01,12.896404,0.8252688113678821
3100.0,200.0,6.9,10.9326,k,3,x,0.01,13.29259,0.822458226726319
3100.0,200.0,7.0,11.2252,k,3,x,0.01,13.678574,0.8206410989917516
3100.0,200.0,7.1,11.5042,k,3,x,0.01,14.06112,0.8181567328918322
3100.0,200.0,7.2,11.8192,k,3,x,0.01,14.480264,0.8162282124138068
3100.0,200.0,7.3,12.1041,k,3,x,0.01,14.863483,0.814351521779922
3100.0,200.0,7.4,12.4152,k,3,x,0.01,15.288343,0.8120696925755787
3100.0,200.0,7.5,12.7287,k,3,x,0.01,15.702444,0.8106190348457858
3100.0,200.0,7.6,13.0247,k,3,x,0.01,16.111802,0.8083949889652318
3100.0,200.0,7.7,13.3589,k,3,x,0.01,16.560422,0.806676303297102
3100.0,200.0,7.8,13.6617,k,3,x,0.01,16.970129,0.8050439687288176
3100.0,200.0,7.9,13.9892,k,3,x,0.01,17.423625,0.8028868849048346
3100.0,200.0,8.0,14.3195,k,3,x,0.01,17.865892,0.8014993038130982
3100.0,200.0,8.1,14.6317,k,3,x,0.01,18.302019,0.7994582455629622
3100.0,200.0,8.2,14.9827,k,3,x,0.01,18.780134,0.7977951595020567
3100.0,200.0,8.3,15.2994,k,3,x,0.01,19.21634,0.7961661794077333
3100.0,200.0,8.4,15.643,k,3,x,0.01,19.698435,0.7941240002061077
3100.0,200.0,8.5,15.9895,k,3,x,0.01,20.168918,0.7927792656006633
3100.0,200.0,8.6,16.3145,k,3,x,0.01,20.631772,0.7907464274033271
3100.0,200.0,8.7,16.6817,k,3,x,0.01,21.1394,0.7891283574746681
3100.0,200.0,8.8,17.0136,k,3,x,0.01,21.602117,0.7875894756055623
3100.0,200.0,8.9,17.3712,k,3,x,0.01,22.112774,0.7855730809712069
3100.0,200.0,9.0,17.7328,k,3,x,0.01,22.61152,0.7842374152644317
3100.0,200.0,9.1,18.0727,k,3,x,0.01,23.101062,0.7823319984163499
3100.0,200.0,9.2,18.4552,k,3,x,0.01,23.63822,0.7807356053036143
3100.0,200.0,9.3,18.8003,k,3,x,0.01,24.127461,0.7792075593863772
3100.0,200.0,9.4,19.1731,k,3,x,0.01,24.66664,0.7772886781499223
3100.0,200.0,9.5,19.5501,k,3,x,0.01,25.1937,0.775991616951857
3100.0,200.0,9.6,19.9022,k,3,x,0.01,25.709888,0.7741068339154181
3100.0,200.0,9.7,20.3005,k,3,x,0.01,26.276592,0.7725697457265386
3100.0,200.0,9.8,20.6606,k,3,x,0.01,26.792372,0.7711373968680338
3100.0,200.0,9.9,21.0467,k,3,x,0.01,27.360035,0.7692497469392857
3100.0,200.0,10.0,21.4388,k,3,x,0.01,27.915457,0.7679902929763965
3100.0,200.0,10.1,21.8057,k,3,x,0.01,28.458251,0.7662347204682396
3100.0,200.0,10.2,22.2186,k,3,x,0.01,29.054518,0.7647209979528828
3100.0,200.0,10.3,22.5915,k,3,x,0.01,29.596851,0.7633075559288385
3100.0,200.0,10.4,22.9926,k,3,x,0.01,30.192957,0.7615219668613445
3100.0,200.0,10.5,23.3993,k,3,x,0.01,30.776791,0.7602904409364836
3100.0,200.0,10.6,23.7775,k,3,x,0.01,31.346151,0.7585460811440614
3100.0,200.0,10.7,24.2051,k,3,x,0.01,31.971995,0.7570719312323176
3100.0,200.0,10.8,24.5918,k,3,x,0.01,32.540897,0.7557197946940429
3100.0,200.0,10.9,25.0043,k,3,x,0.01,33.165406,0.7539271492711412
3100.0,200.0,11.0,25.4243,k,3,x,0.01,33.777703,0.752694758432804
3100.0,200.0,11.1,25.8153,k,3,x,0.01,34.373588,0.7510213946824522
3100.0,200.0,11.2,26.2546,k,3,x,0.01,35.029025,0.7495098707429054
3100.0,200.0,11.3,26.6513,k,3,x,0.01,35.624512,0.7481169145559102
3100.0,200.0,11.4,27.0756,k,3,x,0.01,36.277382,0.7463493368953691
3100.0,200.0,11.5,27.5061,k,3,x,0.01,36.918192,0.7450554458354841
3100.0,200.0,11.6,27.9043,k,3,x,0.01,37.540562,0.7433106622111837
3100.0,200.0,11.7,28.3543,k,3,x,0.01,38.225606,0.741761948783755
3100.0,200.0,11.8,28.7601,k,3,x,0.01,38.847696,0.7403296195480937
3100.0,200.0,11.9,29.1912,k,3,x,0.01,39.528885,0.7384776980175383
3100.0,200.0,12.0,29.6304,k,3,x,0.01,40.198258,0.7371065681502915
3100.0,200.0,12.1,30.0372,k,3,x,0.01,40.847074,0.7353574456765251
3100.0,200.0,12.2,30.4944,k,3,x,0.01,41.561738,0.7337133014023619
3100.0,200.0,12.3,30.9067,k,3,x,0.01,42.210449,0.7322049571185562
3100.0,200.0,12.4,31.3464,k,3,x,0.01,42.919915,0.7303462739849321
3100.0,200.0,12.5,31.7935,k,3,x,0.01,43.617901,0.7289094447713107
3100.0,200.0,12.6,32.2055,k,3,x,0.01,44.293124,0.7270993122995796
3100.0,200.0,12.7,32.6721,k,3,x,0.01,45.03742,0.7254434201603911
3100.0,200.0,12.8,33.0928,k,3,x,0.01,45.712771,0.7239289869345265
3100.0,200.0,12.9,33.5388,k,3,x,0.01,46.45047,0.7220335983683265
3100.0,200.0,13.0,33.9903,k,3,x,0.01,47.177122,0.7204826949808426
3100.0,200.0,13.1,34.4162,k,3,x,0.01,47.878712,0.7188205062826252
3100.0,200.0,13.2,34.8904,k,3,x,0.01,48.652653,0.7171325271820223
3100.0,200.0,13.3,35.318,k,3,x,0.01,49.354663,0.715596011667631
3100.0,200.0,13.4,35.7731,k,3,x,0.01,50.120552,0.7137411415580578
3100.0,200.0,13.5,36.2661,k,3,x,0.01,50.87592,0.7128342838812547
3100.0,200.0,13.6,36.6619,k,3,x,0.01,51.603839,0.7104490811235963
3100.0,200.0,13.7,37.144,k,3,x,0.01,52.407436,0.7087543836336507
3100.0,200.0,13.8,37.5775,k,3,x,0.01,53.136126,0.7071930686102333
3100.0,200.0,13.9,38.0357,k,3,x,0.01,53.93016,0.7052769730332712
3100.0,200.0,14.0,38.505,k,3,x,0.01,54.714295,0.7037466168576239
3200.0,200.0,0.1,0.0138556,k,3,x,0.01,0.002696,5.139317507418397
3200.0,200.0,0.2,0.0295492,k,3,x,0.01,0.011463,2.5777894094041702
3200.0,200.0,0.3,0.0478675,k,3,x,0.01,0.024664,1.9407841388258191
3200.0,200.0,0.4,0.0711776,k,3,x,0.01,0.045022,1.5809515348052061
3200.0,200.0,0.5,0.0986404,k,3,x,0.01,0.069789,1.4134089899554372
3200.0,200.0,0.6,0.131314,k,3,x,0.01,0.099902,1.314428139576785
3200.0,200.0,0.7,0.171597,k,3,x,0.01,0.137821,1.245071505793747
3200.0,200.0,0.8,0.21469,k,3,x,0.01,0.177426,1.2100255881325173
3200.0,200.0,0.9,0.268006,k,3,x,0.01,0.22688,1.1812676304654444
3200.0,200.0,1.0,0.3254,k,3,x,0.01,0.279155,1.1656606544751125
3200.0,200.0,1.1,0.389106,k,3,x,0.01,0.33664,1.1558519486692016
3200.0,200.0,1.2,0.46378,k,3,x,0.01,0.403739,1.1487124107406022
3200.0,200.0,1.3,0.538595,k,3,x,0.01,0.469748,1.1465615606665702
3200.0,200.0,1.4,0.627192,k,3,x,0.01,0.54827,1.143947325222974
3200.0,200.0,1.5,0.718762,k,3,x,0.01,0.628098,1.1443469012797365
3200.0,200.0,1.6,0.815438,k,3,x,0.01,0.712912,1.1438129811253002
3200.0,200.0,1.7,0.925788,k,3,x,0.01,0.809216,1.1440554808604873
3200.0,200.0,1.8,1.03195,k,3,x,0.01,0.901631,1.1445369558056455
3200.0,200.0,1.9,1.15347,k,3,x,0.01,1.009191,1.142965008605903
3200.0,200.0,2.0,1.27663,k,3,x,0.01,1.116618,1.1433005736966446
3200.0,200.0,2.1,1.40116,k,3,x,0.01,1.228716,1.1403448803466383
3200.0,200.0,2.2,1.54156,k,3,x,0.01,1.354252,1.13831103812289
3200.0,200.0,2.3,1.67265,k,3,x,0.01,1.473076,1.135481129283214
3200.0,200.0,2.4,1.81877,k,3,x,0.01,1.609644,1.1299206532624604
3200.0,200.0,2.5,1.96591,k,3,x,0.01,1.744716,1.1267793726887356
3200.0,200.0,2.6,2.10926,k,3,x,0.01,1.884053,1.1195332615377593
3200.0,200.0,2.7,2.27063,k,3,x,0.01,2.038847,1.1136833710425549
3200.0,200.0,2.8,2.41827,k,3,x,0.01,2.184083,1.1072244049333289
3200.0,200.0,2.9,2.57966,k,3,x,0.01,2.349628,1.0979014550388402
3200.0,200.0,3.0,2.74282,k,3,x,0.01,2.512391,1.0917170137928371
3200.0,200.0,3.1,2.89724,k,3,x,0.01,2.678924,1.0814939132278483
3200.0,200.0,3.2,3.07204,k,3,x,0.01,2.862999,1.073014695429513
3200.0,200.0,3.3,3.23038,k,3,x,0.01,3.034651,1.0644980262969281
3200.0,200.0,3.4,3.40107,k,3,x,0.01,3.229143,1.0532422998919526
3200.0,200.0,3.5,3.57563,k,3,x,0.01,3.419643,1.0456149954834466
3200.0,200.0,3.6,3.73751,k,3,x,0.01,3.613328,1.034367762904447
3200.0,200.0,3.7,3.92229,k,3,x,0.01,3.82671,1.0249770690750017
3200.0,200.0,3.8,4.08945,k,3,x,0.01,4.024783,1.016067201635467
3200.0,200.0,3.9,4.26782,k,3,x,0.01,4.248188,1.0046212644073191
3200.0,200.0,4.0,4.45277,k,3,x,0.01,4.466473,0.9969320311574704
3200.0,200.0,4.1,4.62222,k,3,x,0.01,4.687267,0.9861226168682091
3200.0,200.0,4.2,4.81695,k,3,x,0.01,4.929977,0.9770735238724237
3200.0,200.0,4.3,4.99397,k,3,x,0.01,5.154477,0.9688606622941571
3200.0,200.0,4.4,5.18139,k,3,x,0.01,5.406764,0.9583162867844797
3200.0,200.0,4.5,5.37834,k,3,x,0.01,5.65288,0.9514336055249714
3200.0,200.0,4.6,5.55805,k,3,x,0.01,5.900739,0.9419243928599451
3200.0,200.0,4.7,5.76584,k,3,x,0.01,6.172801,0.9340719067405543
3200.0,200.0,4.8,5.95802,k,3,x,0.01,6.423734,0.927501045342164
3200.0,200.0,4.9,6.16419,k,3,x,0.01,6.704869,0.9193602440256475
3200.0,200.0,5.0,6.29076,k,3,x,0.01,6.978864,0.9014017181019719
3200.0,200.0,5.1,6.55035,k,3,x,0.01,7.253746,0.9030299654826623
3200.0,200.0,5.2,6.52804,k,3,x,0.01,7.555182,0.8640480136679698
3200.0,200.0,5.3,6.74894,k,3,x,0.01,7.832555,0.8616524237621057
3200.0,200.0,5.4,7.09261,k,3,x,0.01,8.142505,0.8710599502241632
3200.0,200.0,5.5,7.41653,k,3,x,0.01,8.444426,0.8782752078116381
3200.0,200.0,5.6,7.68597,k,3,x,0.01,8.746287,0.8787694709766556
3200.0,200.0,5.7,7.94948,k,3,x,0.01,9.077119,0.8757712661913984
3200.0,200.0,5.8,8.1702,k,3,x,0.01,9.38094,0.8709361748396215
3200.0,200.0,5.9,8.40242,k,3,x,0.01,9.719671,0.8644757626055449
3200.0,200.0,6.0,8.63244,k,3,x,0.01,10.049564,0.8589865192161571
3200.0,200.0,6.1,8.85216,k,3,x,0.01,10.378363,0.8529437638671917
3200.0,200.0,6.2,9.10509,k,3,x,0.01,10.738612,0.8478833204887187
3200.0,200.0,6.3,9.33516,k,3,x,0.01,11.06889,0.8433691183126764
3200.0,200.0,6.4,9.59255,k,3,x,0.01,11.436366,0.8387760587585252
3200.0,200.0,6.5,9.85487,k,3,x,0.01,11.79428,0.8355635104474372
3200.0,200.0,6.6,10.1062,k,3,x,0.01,12.149974,0.8317877881878595
3200.0,200.0,6.7,10.3939,k,3,x,0.01,12.539661,0.8288820566999379
3200.0,200.0,6.8,10.6563,k,3,x,0.01,12.896404,0.8263001066033601
3200.0,200.0,6.9,10.9443,k,3,x,0.01,13.29259,0.8233384163658098
3200.0,200.0,7.0,11.2355,k,3,x,0.01,13.678574,0.8213941014611611
3200.0,200.0,7.1,11.5134,k,3,x,0.01,14.06112,0.8188110193213628
3200.0,200.0,7.2,11.8274,k,3,x,0.01,14.480264,0.8167945004317602
3200.0,200.0,7.3,12.1116,k,3,x,0.01,14.863483,0.8148561141422908
3200.0,200.0,7.4,12.4222,k,3,x,0.01,15.288343,0.8125275577608378
3200.0,200.0,7.5,12.7353,k,3,x,0.01,15.702444,0.8110393515811933
3200.0,200.0,7.6,13.0311,k,3,x,0.01,16.111802,0.8087922133104665
3200.0,200.0,7.7,13.3652,k,3,x,0.01,16.560422,0.8070567283853033
3200.0,200.0,7.8,13.668,k,3,x,0.01,16.970129,0.8054152092774309
3200.0,200.0,7.9,13.9956,k,3,x,0.01,17.423625,0.8032542022684716
3200.0,200.0,8.0,14.3261,k,3,x,0.01,17.865892,0.8018687228155191
3200.0,200.0,8.1,14.6386,k,3,x,0.01,18.302019,0.7998352531488465
3200.0,200.0,8.2,14.9899,k,3,x,0.01,18.780134,0.7981785433479868
3200.0,200.0,8.3,15.307,k,3,x,0.01,19.21634,0.796561676156854
3200.0,200.0,8.4,15.651,k,3,x,0.01,19.698435,0.7945301238397873
3200.0,200.0,8.5,15.9979,k,3,x,0.01,20.168918,0.793195748031699
3200.0,200.0,8.6,16.3234,k,3,x,0.01,20.631772,0.791177800917924
3200.0,200.0,8.7,16.6912,k,3,x,0.01,21.1394,0.7895777552816069
3200.0,200.0,8.8,17.0237,k,3,x,0.01,21.602117,0.7880570223742424
3200.0,200.0,8.9,17.3818,k,3,x,0.01,22.112774,0.7860524419052985
3200.0,200.0,9.0,17.7441,k,3,x,0.01,22.61152,0.7847371605270235
3200.0,200.0,9.1,18.0847,k,3,x,0.01,23.101062,0.7828514550543175
3200.0,200.0,9.2,18.4677,k,3,x,0.01,23.63822,0.7812644099259589
3200.0,200.0,9.3,18.8135,k,3,x,0.01,24.127461,0.7797546538361414
3200.0,200.0,9.4,19.187,k,3,x,0.01,24.66664,0.7778521922726404
3200.0,200.0,9.5,19.5648,k,3,x,0.01,25.1937,0.7765750961549912
3200.0,200.0,9.6,19.9176,k,3,x,0.01,25.709888,0.7747058252451353
3200.0,200.0,9.7,20.3166,k,3,x,0.01,26.276592,0.7731824583644638
3200.0,200.0,9.8,20.6774,k,3,x,0.01,26.792372,0.7717644410132853
3200.0,200.0,9.9,21.0643,k,3,x,0.01,27.360035,0.7698930209701852
3200.0,200.0,10.0,21.4571,k,3,x,0.01,27.915457,0.7686458437703527
3200.0,200.0,10.1,21.8249,k,3,x,0.01,28.458251,0.7669093929911575
3200.0,200.0,10.2,22.2385,k,3,x,0.01,29.054518,0.7654059172483948
3200.0,200.0,10.3,22.6122,k,3,x,0.01,29.596851,0.7640069546587912
3200.0,200.0,10.4,23.0141,k,3,x,0.01,30.192957,0.7622340534582287
3200.0,200.0,10.5,23.4215,k,3,x,0.01,30.776791,0.7610117637020702
3200.0,200.0,10.6,23.8006,k,3,x,0.01,31.346151,0.7592830137263105
3200.0,200.0,10.7,24.2291,k,3,x,0.01,31.971995,0.757822588174432
3200.0,200.0,10.8,24.6166,k,3,x,0.01,32.540897,0.7564819125914076
3200.0,200.0,10.9,25.0299,k,3,x,0.01,33.165406,0.7546990379071495
3200.0,200.0,11.0,25.4506,k,3,x,0.01,33.777703,0.7534733785775782
3200.0,200.0,11.1,25.8426,k,3,x,0.01,34.373588,0.7518156091240752
3200.0,200.0,11.2,26.2826,k,3,x,0.01,35.029025,0.7503092078640499
3200.0,200.0,11.3,26.6801,k,3,x,0.01,35.624512,0.7489253466826437
3200.0,200.0,11.4,27.1053,k,3,x,0.01,36.277382,0.747168028828541
3200.0,200.0,11.5,27.5366,k,3,x,0.01,36.918192,0.7458815968019236
3200.0,200.0,11.6,27.9356,k,3,x,0.01,37.540562,0.7441444270333513
3200.0,200.0,11.7,28.3863,k,3,x,0.01,38.225606,0.7425990839752808
3200.0,200.0,11.8,28.7929,k,3,x,0.01,38.847696,0.7411739424649534
3200.0,200.0,11.9,29.2247,k,3,x,0.01,39.528885,0.7393251795490816
3200.0,200.0,12.0,29.6648,k,3,x,0.01,40.198258,0.7379623266261935
3200.0,200.0,12.1,30.0723,k,3,x,0.01,40.847074,0.7362167483526482
3200.0,200.0,12.2,30.5303,k,3,x,0.01,41.561738,0.7345770766371705
3200.0,200.0,12.3,30.9432,k,3,x,0.01,42.210449,0.7330696719193867
3200.0,200.0,12.4,31.3837,k,3,x,0.01,42.919915,0.7312153344199307
3200.0,200.0,12.5,31.8315,k,3,x,0.01,43.617901,0.729780646712
3200.0,200.0,12.6,32.2442,k,3,x,0.01,44.293124,0.7279730370790735
3200.0,200.0,12.7,32.7116,k,3,x,0.01,45.03742,0.7263204686236467
3200.0,200.0,12.8,33.133,k,3,x,0.01,45.712771,0.7248083910730331
3200.0,200.0,12.9,33.5798,k,3,x,0.01,46.45047,0.722916258974344
3200.0,200.0,13.0,34.0368,k,3,x,0.01,47.177122,0.7214683422189255
3200.0,200.0,13.1,34.4587,k,3,x,0.01,47.878712,0.7197081659172452
3200.0,200.0,13.2,34.9338,k,3,x,0.01,48.652653,0.7180245648680247
3200.0,200.0,13.3,35.3621,k,3,x,0.01,49.354663,0.7164895442604885
3200.0,200.0,13.4,35.8179,k,3,x,0.01,50.120552,0.7146349864622401
3200.0,200.0,13.5,36.2821,k,3,x,0.01,50.87592,0.7131487745086477
3200.0,200.0,13.6,36.7081,k,3,x,0.01,51.603839,0.7113443633525017
3200.0,200.0,13.7,37.191,k,3,x,0.01,52.407436,0.7096512029323473
3200.0,200.0,13.8,37.6252,k,3,x,0.01,53.136126,0.708090762958519
3200.0,200.0,13.9,38.084,k,3,x,0.01,53.93016,0.7061725757906152
3200.0,200.0,14.0,38.5539,k,3,x,0.01,54.714295,0.7046403503874079
3300.0,200.0,0.1,0.0138601,k,3,x,0.01,0.002696,5.140986646884273
3300.0,200.0,0.2,0.0295539,k,3,x,0.01,0.011463,2.578199424234494
3300.0,200.0,0.3,0.047872,k,3,x,0.01,0.024664,1.9409665909828089
3300.0,200.0,0.4,0.071182,k,3,x,0.01,0.045022,1.5810492648038736
3300.0,200.0,0.5,0.0986448,k,3,x,0.01,0.069789,1.4134720371405236
3300.0,200.0,0.6,0.131319,k,3,x,0.01,0.099902,1.3144781886248522
3300.0,200.0,0.7,0.171602,k,3,x,0.01,0.137821,1.2451077847352725
3300.0,200.0,0.8,0.214697,k,3,x,0.01,0.177426,1.2100650412002751
