k,c,freq,rms,variacao,mecanismo,oscilacao,amplitude_m,rms_harmonico,transmissibilidade
2400.0,200.0,13.1,44.6956,k,3,y,0.01,47.878712,0.9335171756500049
2400.0,200.0,13.2,45.371,k,3,y,0.01,48.652653,0.9325493514197468
2400.0,200.0,13.3,45.9793,k,3,y,0.01,49.354663,0.9316100486796962
2400.0,200.0,13.4,46.6778,k,3,y,0.01,50.120552,0.9313105729561796
2400.0,200.0,13.5,47.3137,k,3,y,0.01,50.87592,0.9299821998304895
2400.0,200.0,13.6,47.9757,k,3,y,0.01,51.603839,0.9296924595086812
2400.0,200.0,13.7,48.6743,k,3,y,0.01,52.407436,0.9287670551179036
2400.0,200.0,13.8,49.3026,k,3,y,0.01,53.136126,0.9278546200375993
2400.0,200.0,13.9,50.0243,k,3,y,0.01,53.93016,0.9275755903561198
2400.0,200.0,14.0,50.6794,k,3,y,0.01,54.714295,0.9262551952830609
2500.0,200.0,0.1,0.0045783,k,3,y,0.01,0.002696,1.6981824925816025
2500.0,200.0,0.2,0.0131588,k,3,y,0.01,0.011463,1.1479368402686907
2500.0,200.0,0.3,0.025447099999999997,k,3,y,0.01,0.024664,1.031750729808628
2500.0,200.0,0.4,0.044856099999999996,k,3,y,0.01,0.045022,0.9963151348229754
2500.0,200.0,0.5,0.0691788,k,3,y,0.01,0.069789,0.9912565017409619
2500.0,200.0,0.6,0.0997382,k,3,y,0.01,0.099902,0.9983603931853215
2500.0,200.0,0.7,0.13922400000000001,k,3,y,0.01,0.137821,1.010179870992084
2500.0,200.0,0.8,0.18138900000000002,k,3,y,0.01,0.177426,1.0223360725034663
2500.0,200.0,0.9,0.23509899999999997,k,3,y,0.01,0.22688,1.0362261988716501
2500.0,200.0,1.0,0.29299200000000003,k,3,y,0.01,0.279155,1.0495674446096257
2500.0,200.0,1.1,0.35767899999999997,k,3,y,0.01,0.33664,1.0624970294676805
2500.0,200.0,1.2,0.434325,k,3,y,0.01,0.403739,1.0757568627256717
2500.0,200.0,1.3,0.5110779999999999,k,3,y,0.01,0.469748,1.0879833442611782
2500.0,200.0,1.4,0.602753,k,3,y,0.01,0.54827,1.0993725719080014
2500.0,200.0,1.5,0.697954,k,3,y,0.01,0.628098,1.1112183130657953
2500.0,200.0,1.6,0.798882,k,3,y,0.01,0.712912,1.1205899185313195
2500.0,200.0,1.7,0.9147569999999999,k,3,y,0.01,0.809216,1.1304237681904459
2500.0,200.0,1.8,1.02698,k,3,y,0.01,0.901631,1.1390247229742545
2500.0,200.0,1.9,1.156,k,3,y,0.01,1.009191,1.145471967149925
2500.0,200.0,2.0,1.28762,k,3,y,0.01,1.116618,1.1531427936859338
2500.0,200.0,2.1,1.42156,k,3,y,0.01,1.228716,1.1569475777966594
2500.0,200.0,2.2,1.57336,k,3,y,0.01,1.354252,1.1617926353440866
2500.0,200.0,2.3,1.7161799999999998,k,3,y,0.01,1.473076,1.165031539445351
2500.0,200.0,2.4,1.8757400000000002,k,3,y,0.01,1.609644,1.1653135724421053
2500.0,200.0,2.5,2.03818,k,3,y,0.01,1.744716,1.1682015869631506
2500.0,200.0,2.6,2.19671,k,3,y,0.01,1.884053,1.1659491532350734
2500.0,200.0,2.7,2.37552,k,3,y,0.01,2.038847,1.1651291146417557
2500.0,200.0,2.8,2.54149,k,3,y,0.01,2.184083,1.1636416747898315
2500.0,200.0,2.9,2.72136,k,3,y,0.01,2.349628,1.1582088739153602
2500.0,200.0,3.0,2.90468,k,3,y,0.01,2.512391,1.1561416992816802
2500.0,200.0,3.1,3.07881,k,3,y,0.01,2.678924,1.1492711252726842
2500.0,200.0,3.2,3.2747,k,3,y,0.01,2.862999,1.143800609081596
2500.0,200.0,3.3,3.45306,k,3,y,0.01,3.034651,1.1378771397435816
2500.0,200.0,3.4,3.6434699999999998,k,3,y,0.01,3.229143,1.1283086565073146
2500.0,200.0,3.5,3.8395699999999997,k,3,y,0.01,3.419643,1.1227984909535877
2500.0,200.0,3.6,4.01841,k,3,y,0.01,3.613328,1.11210773004831
2500.0,200.0,3.7,4.2221,k,3,y,0.01,3.82671,1.1033237428496019
2500.0,200.0,3.8,4.4074800000000005,k,3,y,0.01,4.024783,1.09508512632855
2500.0,200.0,3.9,4.59884,k,3,y,0.01,4.248188,1.0825415447715592
2500.0,200.0,4.0,4.79967,k,3,y,0.01,4.466473,1.0745995777876638
2500.0,200.0,4.1,4.9800699999999996,k,3,y,0.01,4.687267,1.062467745063381
2500.0,200.0,4.2,5.18435,k,3,y,0.01,4.929977,1.0515971981208025
2500.0,200.0,4.3,5.36914,k,3,y,0.01,5.154477,1.0416459322643208
2500.0,200.0,4.4,5.5589900000000005,k,3,y,0.01,5.406764,1.0281547335892598
2500.0,200.0,4.5,5.76037,k,3,y,0.01,5.65288,1.0190150861153962
2500.0,200.0,4.6,5.93465,k,3,y,0.01,5.900739,1.0057469072941543
2500.0,200.0,4.7,6.13709,k,3,y,0.01,6.172801,0.9942147819118096
2500.0,200.0,4.8,6.321000000000001,k,3,y,0.01,6.423734,0.984007121091876
2500.0,200.0,4.9,6.5027099999999995,k,3,y,0.01,6.704869,0.9698489262057169
2500.0,200.0,5.0,6.702319999999999,k,3,y,0.01,6.978864,0.9603740666102678
2500.0,200.0,5.1,6.873760000000001,k,3,y,0.01,7.253746,0.9476152046128995
2500.0,200.0,5.2,7.06985,k,3,y,0.01,7.555182,0.9357617063361279
2500.0,200.0,5.3,7.2495,k,3,y,0.01,7.832555,0.9255600503284049
2500.0,200.0,5.4,7.4272,k,3,y,0.01,8.142505,0.9121517272632931
2500.0,200.0,5.5,7.622789999999999,k,3,y,0.01,8.444426,0.9027007874780357
2500.0,200.0,5.6,7.78563,k,3,y,0.01,8.746287,0.8901640204580527
2500.0,200.0,5.7,7.9781699999999995,k,3,y,0.01,9.077119,0.8789319606804757
2500.0,200.0,5.8,8.15468,k,3,y,0.01,9.38094,0.8692817564124704
2500.0,200.0,5.9,8.32201,k,3,y,0.01,9.719671,0.8562028488412828
2500.0,200.0,6.0,8.51499,k,3,y,0.01,10.049564,0.84729944503065
2500.0,200.0,6.1,8.67483,k,3,y,0.01,10.378363,0.8358572541739
2500.0,200.0,6.2,8.85896,k,3,y,0.01,10.738612,0.8249632261599543
2500.0,200.0,6.3,9.03143,k,3,y,0.01,11.06889,0.8159291491739461
2500.0,200.0,6.4,9.1956,k,3,y,0.01,11.436366,0.8040666064727205
2500.0,200.0,6.5,9.3829,k,3,y,0.01,11.79428,0.7955466548191156
2500.0,200.0,6.6,9.534419999999999,k,3,y,0.01,12.149974,0.7847276051784142
2500.0,200.0,6.7,9.71544,k,3,y,0.01,12.539661,0.7747769257877066
2500.0,200.0,6.8,9.8835,k,3,y,0.01,12.896404,0.7663764255524252
2500.0,200.0,6.9,10.0359,k,3,y,0.01,13.29259,0.7549995899971337
2500.0,200.0,7.0,10.219,k,3,y,0.01,13.678574,0.7470807995043928
2500.0,200.0,7.1,10.3627,k,3,y,0.01,14.06112,0.7369754329669329
2500.0,200.0,7.2,14.1665,k,3,y,0.01,14.480264,0.9783316105286478
2500.0,200.0,7.3,14.6175,k,3,y,0.01,14.863483,0.983450514256988
2500.0,200.0,7.4,15.0279,k,3,y,0.01,15.288343,0.982964602507937
2500.0,200.0,7.5,15.6978,k,3,y,0.01,15.702444,0.9997042498607224
2500.0,200.0,7.6,16.0824,k,3,y,0.01,16.111802,0.9981751265314704
2500.0,200.0,7.7,16.3979,k,3,y,0.01,16.560422,0.9901861196532311
2500.0,200.0,7.8,16.7173,k,3,y,0.01,16.970129,0.9851015275134327
2500.0,200.0,7.9,17.1508,k,3,y,0.01,17.423625,0.9843416625415204
2500.0,200.0,8.0,17.6026,k,3,y,0.01,17.865892,0.985262868487059
2500.0,200.0,8.1,18.0909,k,3,y,0.01,18.302019,0.9884647152863298
2500.0,200.0,8.2,18.6118,k,3,y,0.01,18.780134,0.9910365921776703
2500.0,200.0,8.3,19.088,k,3,y,0.01,19.21634,0.9933213088444522
2500.0,200.0,8.4,19.6064,k,3,y,0.01,19.698435,0.9953278014217881
2500.0,200.0,8.5,20.0801,k,3,y,0.01,20.168918,0.9955962932666989
2500.0,200.0,8.6,20.5535,k,3,y,0.01,20.631772,0.9962062395803908
2500.0,200.0,8.7,21.0424,k,3,y,0.01,21.1394,0.9954114118659944
2500.0,200.0,8.8,21.4799,k,3,y,0.01,21.602117,0.9943423600566555
2500.0,200.0,8.9,21.9658,k,3,y,0.01,22.112774,0.9933534345351696
2500.0,200.0,9.0,22.4115,k,3,y,0.01,22.61152,0.9911540665996802
2500.0,200.0,9.1,22.8659,k,3,y,0.01,23.101062,0.9898202948418562
2500.0,200.0,9.2,23.3447,k,3,y,0.01,23.63822,0.9875828213799516
2500.0,200.0,9.3,23.7759,k,3,y,0.01,24.127461,0.9854290097080667
2500.0,200.0,9.4,24.2646,k,3,y,0.01,24.66664,0.9837010634606091
2500.0,200.0,9.5,24.7157,k,3,y,0.01,25.1937,0.9810270027824416
2500.0,200.0,9.6,25.18,k,3,y,0.01,25.709888,0.9793897196284947
2500.0,200.0,9.7,25.6731,k,3,y,0.01,26.276592,0.9770330947026921
2500.0,200.0,9.8,26.1186,k,3,y,0.01,26.792372,0.9748520959622389
2500.0,200.0,9.9,26.6278,k,3,y,0.01,27.360035,0.9732370590900195
2500.0,200.0,10.0,27.0974,k,3,y,0.01,27.915457,0.9706951958551135
2500.0,200.0,10.1,27.5839,k,3,y,0.01,28.458251,0.9692760106726165
2500.0,200.0,10.2,28.1016,k,3,y,0.01,29.054518,0.9672024158170512
2500.0,200.0,10.3,28.5698,k,3,y,0.01,29.596851,0.9652986393721413
2500.0,200.0,10.4,29.1066,k,3,y,0.01,30.192957,0.9640195228311026
2500.0,200.0,10.5,29.6015,k,3,y,0.01,30.776791,0.961812425473468
2500.0,200.0,10.6,30.1149,k,3,y,0.01,31.346151,0.9607208234274122
2500.0,200.0,10.7,30.660999999999998,k,3,y,0.01,31.971995,0.9589955209238584
2500.0,200.0,10.8,31.1549,k,3,y,0.01,32.540897,0.9574075355083175
2500.0,200.0,10.9,31.7211,k,3,y,0.01,33.165406,0.9564514301438072
2500.0,200.0,11.0,32.242,k,3,y,0.01,33.777703,0.954535007901514
2500.0,200.0,11.1,32.7828,k,3,y,0.01,34.373588,0.9537206299208568
2500.0,200.0,11.2,33.3567,k,3,y,0.01,35.029025,0.9522588767457844
2500.0,200.0,11.3,33.875,k,3,y,0.01,35.624512,0.9508902185102212
2500.0,200.0,11.4,34.4692,k,3,y,0.01,36.277382,0.9501567671007791
2500.0,200.0,11.5,35.0145,k,3,y,0.01,36.918192,0.9484348529310428
2500.0,200.0,11.6,35.5807,k,3,y,0.01,37.540562,0.9477934826868069
2500.0,200.0,11.7,36.1805,k,3,y,0.01,38.225606,0.9464990561562321
2500.0,200.0,11.8,36.7219,k,3,y,0.01,38.847696,0.9452787109948554
2500.0,200.0,11.9,37.3427,k,3,y,0.01,39.528885,0.9446939877003866
2500.0,200.0,12.0,37.911,k,3,y,0.01,40.198258,0.9431005691838685
2500.0,200.0,12.1,38.5021,k,3,y,0.01,40.847074,0.9425913836570031
2500.0,200.0,12.2,39.1276,k,3,y,0.01,41.561738,0.9414331999301858
2500.0,200.0,12.3,39.6917,k,3,y,0.01,42.210449,0.9403287797293983
2500.0,200.0,12.4,40.3391,k,3,y,0.01,42.919915,0.9398690561246451
2500.0,200.0,12.5,40.9312,k,3,y,0.01,43.617901,0.9384037072302034
2500.0,200.0,12.6,41.5472,k,3,y,0.01,44.293124,0.938005637172939
2500.0,200.0,12.7,42.1984,k,3,y,0.01,45.03742,0.936963085363238
2500.0,200.0,12.8,42.7858,k,3,y,0.01,45.712771,0.9359703877938181
2500.0,200.0,12.9,43.4598,k,3,y,0.01,46.45047,0.9356159367171096
2500.0,200.0,13.0,44.0748,k,3,y,0.01,47.177122,0.9342409653560471
2500.0,200.0,13.1,44.7155,k,3,y,0.01,47.878712,0.9339328092200976
2500.0,200.0,13.2,45.3917,k,3,y,0.01,48.652653,0.9329748163990152
2500.0,200.0,13.3,46.0006,k,3,y,0.01,49.354663,0.9320416188435933
2500.0,200.0,13.4,46.6997,k,3,y,0.01,50.120552,0.9317475194606795
2500.0,200.0,13.5,47.336000000000006,k,3,y,0.01,50.87592,0.9304205211424188
2500.0,200.0,13.6,47.9989,k,3,y,0.01,51.603839,0.9301420384634561
2500.0,200.0,13.7,48.6974,k,3,y,0.01,52.407436,0.9292078322625821
2500.0,200.0,13.8,49.326,k,3,y,0.01,53.136126,0.9282949983971357
2500.0,200.0,13.9,50.0483,k,3,y,0.01,53.93016,0.9280206103597689
2500.0,200.0,14.0,50.7043,k,3,y,0.01,54.714295,0.9267102865896382
2600.0,200.0,0.1,0.00458224,k,3,y,0.01,0.002696,1.6996439169139463
2600.0,200.0,0.2,0.0131641,k,3,y,0.01,0.011463,1.148399197417779
2600.0,200.0,0.3,0.025450599999999997,k,3,y,0.01,0.024664,1.0318926370418422
2600.0,200.0,0.4,0.044846699999999996,k,3,y,0.01,0.045022,0.9961063480076406
2600.0,200.0,0.5,0.06913949999999999,k,3,y,0.01,0.069789,0.9906933757468941
2600.0,200.0,0.6,0.0996505,k,3,y,0.01,0.099902,0.9974825328822245
2600.0,200.0,0.7,0.13905499999999998,k,3,y,0.01,0.137821,1.0089536427685184
2600.0,200.0,0.8,0.181121,k,3,y,0.01,0.177426,1.020825583623595
2600.0,200.0,0.9,0.234709,k,3,y,0.01,0.22688,1.034507228490832
2600.0,200.0,1.0,0.292448,k,3,y,0.01,0.279155,1.047618706453404
2600.0,200.0,1.1,0.357013,k,3,y,0.01,0.33664,1.060518654942966
2600.0,200.0,1.2,0.43350600000000006,k,3,y,0.01,0.403739,1.0737283244868592
2600.0,200.0,1.3,0.510162,k,3,y,0.01,0.469748,1.0860333625688667
2600.0,200.0,1.4,0.601821,k,3,y,0.01,0.54827,1.097672679519215
2600.0,200.0,1.5,0.697002,k,3,y,0.01,0.628098,1.1097026260233276
2600.0,200.0,1.6,0.798134,k,3,y,0.01,0.712912,1.1195407006755391
2600.0,200.0,1.7,0.91425,k,3,y,0.01,0.809216,1.1297972358430877
2600.0,200.0,1.8,1.02688,k,3,y,0.01,0.901631,1.1389138128569227
2600.0,200.0,1.9,1.1566,k,3,y,0.01,1.009191,1.1460665027730135
2600.0,200.0,2.0,1.28891,k,3,y,0.01,1.116618,1.1542980679157957
2600.0,200.0,2.1,1.4239600000000001,k,3,y,0.01,1.228716,1.1589008363201914
2600.0,200.0,2.2,1.577,k,3,y,0.01,1.354252,1.164480465969406
2600.0,200.0,2.3,1.7212599999999998,k,3,y,0.01,1.473076,1.1684801055750007
2600.0,200.0,2.4,1.88268,k,3,y,0.01,1.609644,1.1696250848013596
2600.0,200.0,2.5,2.04694,k,3,y,0.01,1.744716,1.1732224614206554
2600.0,200.0,2.6,2.20777,k,3,y,0.01,1.884053,1.1718194764160033
2600.0,200.0,2.7,2.38902,k,3,y,0.01,2.038847,1.1717505040839258
2600.0,200.0,2.8,2.55747,k,3,y,0.01,2.184083,1.1709582465501538
2600.0,200.0,2.9,2.74037,k,3,y,0.01,2.349628,1.1662995163489709
2600.0,200.0,3.0,2.92651,k,3,y,0.01,2.512391,1.1648306334483765
2600.0,200.0,3.1,3.1038099999999997,k,3,y,0.01,2.678924,1.158603230252146
2600.0,200.0,3.2,3.3030699999999995,k,3,y,0.01,2.862999,1.1537097987110718
2600.0,200.0,3.3,3.4845800000000002,k,3,y,0.01,3.034651,1.1482638365993323
2600.0,200.0,3.4,3.67864,k,3,y,0.01,3.229143,1.1392000911697004
2600.0,200.0,3.5,3.87815,k,3,y,0.01,3.419643,1.1340803703778435
2600.0,200.0,3.6,4.06051,k,3,y,0.01,3.613328,1.1237590387587286
2600.0,200.0,3.7,4.26788,k,3,y,0.01,3.82671,1.1152870220110749
2600.0,200.0,3.8,4.4566300000000005,k,3,y,0.01,4.024783,1.1072969648301536
2600.0,200.0,3.9,4.651730000000001,k,3,y,0.01,4.248188,1.0949915587539913
2600.0,200.0,4.0,4.85596,k,3,y,0.01,4.466473,1.0872023630278298
2600.0,200.0,4.1,5.03975,k,3,y,0.01,4.687267,1.0752001112801979
2600.0,200.0,4.2,5.26293,k,3,y,0.01,4.929977,1.0675364205553088
2600.0,200.0,4.3,5.43553,k,3,y,0.01,5.154477,1.0545259974969332
2600.0,200.0,4.4,5.62878,k,3,y,0.01,5.406764,1.0410626393162343
2600.0,200.0,4.5,5.8333699999999995,k,3,y,0.01,5.65288,1.0319288575027243
2600.0,200.0,4.6,6.01058,k,3,y,0.01,5.900739,1.018614787063112
2600.0,200.0,4.7,6.21623,k,3,y,0.01,6.172801,1.0070355418877104
2600.0,200.0,4.8,6.40292,k,3,y,0.01,6.423734,0.996759828473595
2600.0,200.0,4.9,6.587560000000001,k,3,y,0.01,6.704869,0.9825039087266284
2600.0,200.0,5.0,6.789969999999999,k,3,y,0.01,6.978864,0.9729334172438379
2600.0,200.0,5.1,6.96395,k,3,y,0.01,7.253746,0.9600487803129583
2600.0,200.0,5.2,7.16285,k,3,y,0.01,7.555182,0.9480711384583455
2600.0,200.0,5.3,7.34479,k,3,y,0.01,7.832555,0.9377259400029747
2600.0,200.0,5.4,7.525,k,3,y,0.01,8.142505,0.9241627730041309
2600.0,200.0,5.5,7.72306,k,3,y,0.01,8.444426,0.9145748923609491
2600.0,200.0,5.6,7.8879399999999995,k,3,y,0.01,8.746287,0.9018615556521298
2600.0,200.0,5.7,8.082889999999999,k,3,y,0.01,9.077119,0.8904686608162787
2600.0,200.0,5.8,8.26149,k,3,y,0.01,9.38094,0.8806676090029357
2600.0,200.0,5.9,8.430860000000001,k,3,y,0.01,9.719671,0.8674017875707933
2600.0,200.0,6.0,8.62601,k,3,y,0.01,10.049564,0.8583466904633873
2600.0,200.0,6.1,8.7877,k,3,y,0.01,10.378363,0.8467327650805815
2600.0,200.0,6.2,8.97395,k,3,y,0.01,10.738612,0.8356713139463462
2600.0,200.0,6.3,9.14823,k,3,y,0.01,11.06889,0.826481246087006
2600.0,200.0,6.4,9.31925,k,3,y,0.01,11.436366,0.814878607417776
2600.0,200.0,6.5,9.50362,k,3,y,0.01,11.79428,0.8057821248944403
2600.0,200.0,6.6,9.65674,k,3,y,0.01,12.149974,0.7947951164339939
2600.0,200.0,6.7,9.839839999999999,k,3,y,0.01,12.539661,0.7846974491575169
2600.0,200.0,6.8,10.0098,k,3,y,0.01,12.896404,0.7761698532397093
2600.0,200.0,6.9,10.1643,k,3,y,0.01,13.29259,0.7646591070664183
2600.0,200.0,7.0,10.3502,k,3,y,0.01,13.678574,0.7566724426098802
2600.0,200.0,7.1,10.4981,k,3,y,0.01,14.06112,0.746604822375458
2600.0,200.0,7.2,10.6636,k,3,y,0.01,14.480264,0.7364230375910273
2600.0,200.0,7.3,14.6235,k,3,y,0.01,14.863483,0.9838541881468832
2600.0,200.0,7.4,14.9142,k,3,y,0.01,15.288343,0.9755275637130851
2600.0,200.0,7.5,15.5642,k,3,y,0.01,15.702444,0.9911960201864117
2600.0,200.0,7.6,16.1378,k,3,y,0.01,16.111802,1.0016135997699076
2600.0,200.0,7.7,16.4953,k,3,y,0.01,16.560422,0.9960676122866918
2600.0,200.0,7.8,16.7827,k,3,y,0.01,16.970129,0.9889553579704667
2600.0,200.0,7.9,17.1739,k,3,y,0.01,17.423625,0.9856674486508977
2600.0,200.0,8.0,17.5947,k,3,y,0.01,17.865892,0.9848206851356764
2600.0,200.0,8.1,18.0669,k,3,y,0.01,18.302019,0.987153384552819
2600.0,200.0,8.2,18.5837,k,3,y,0.01,18.780134,0.9895403302234159
2600.0,200.0,8.3,19.0634,k,3,y,0.01,19.21634,0.9920411483144034
2600.0,200.0,8.4,19.5893,k,3,y,0.01,19.698435,0.9944597121547981
2600.0,200.0,8.5,20.0718,k,3,y,0.01,20.168918,0.995184768959842
2600.0,200.0,8.6,20.5537,k,3,y,0.01,20.631772,0.9962159333672356
2600.0,200.0,8.7,21.0497,k,3,y,0.01,21.1394,0.9957567386018527
2600.0,200.0,8.8,21.4929,k,3,y,0.01,21.602117,0.9949441529272339
2600.0,200.0,8.9,21.9829,k,3,y,0.01,22.112774,0.9941267432118648
2600.0,200.0,9.0,22.4312,k,3,y,0.01,22.61152,0.9920253039158802
2600.0,200.0,9.1,22.886999999999997,k,3,y,0.01,23.101062,0.9907336727636157
2600.0,200.0,9.2,23.3662,k,3,y,0.01,23.63822,0.9884923653303844
2600.0,200.0,9.3,23.7973,k,3,y,0.01,24.127461,0.9863159658614721
2600.0,200.0,9.4,24.2856,k,3,y,0.01,24.66664,0.9845524157323412
2600.0,200.0,9.5,24.7351,k,3,y,0.01,25.1937,0.9817970365607275
2600.0,200.0,9.6,25.1982,k,3,y,0.01,25.709888,0.9800976184727059
2600.0,200.0,9.7,25.6899,k,3,y,0.01,26.276592,0.9776724470205269
2600.0,200.0,9.8,26.134,k,3,y,0.01,26.792372,0.9754268864287193
2600.0,200.0,9.9,26.642,k,3,y,0.01,27.360035,0.9737560642740406
2600.0,200.0,10.0,27.1105,k,3,y,0.01,27.915457,0.9711644699207324
2600.0,200.0,10.1,27.596,k,3,y,0.01,28.458251,0.9697011949188303
2600.0,200.0,10.2,28.1129,k,3,y,0.01,29.054518,0.9675913398391258
2600.0,200.0,10.3,28.5804,k,3,y,0.01,29.596851,0.9656567855816823
2600.0,200.0,10.4,29.1167,k,3,y,0.01,30.192957,0.9643540379301041
2600.0,200.0,10.5,29.6113,k,3,y,0.01,30.776791,0.9621308472348531
2600.0,200.0,10.6,30.1246,k,3,y,0.01,31.346151,0.9610302713082701
2600.0,200.0,10.7,30.6705,k,3,y,0.01,31.971995,0.9592926559634455
2600.0,200.0,10.8,31.1644,k,3,y,0.01,32.540897,0.9576994758319047
2600.0,200.0,10.9,31.7307,k,3,y,0.01,33.165406,0.9567408883823102
2600.0,200.0,11.0,32.2517,k,3,y,0.01,33.777703,0.9548221795898909
2600.0,200.0,11.1,32.7926,k,3,y,0.01,34.373588,0.9540057325409266
2600.0,200.0,11.2,33.3667,k,3,y,0.01,35.029025,0.9525443542890504
2600.0,200.0,11.3,33.8853,k,3,y,0.01,35.624512,0.9511793452777683
2600.0,200.0,11.4,34.4797,k,3,y,0.01,36.277382,0.9504462036428096
2600.0,200.0,11.5,35.0252,k,3,y,0.01,36.918192,0.9487246829422199
2600.0,200.0,11.6,35.5917,k,3,y,0.01,37.540562,0.948086499077984
2600.0,200.0,11.7,36.1919,k,3,y,0.01,38.225606,0.9467972855682131
2600.0,200.0,11.8,36.7337,k,3,y,0.01,38.847696,0.9455824613125061
2600.0,200.0,11.9,37.3549,k,3,y,0.01,39.528885,0.9450026227656054
2600.0,200.0,12.0,37.9239,k,3,y,0.01,40.198258,0.9434214786123319
2600.0,200.0,12.1,38.5156,k,3,y,0.01,40.847074,0.9429218846862814
2600.0,200.0,12.2,39.1418,k,3,y,0.01,41.561738,0.9417748603294696
2600.0,200.0,12.3,39.7068,k,3,y,0.01,42.210449,0.9406865110579611
2600.0,200.0,12.4,40.355,k,3,y,0.01,42.919915,0.9402395135218696
2600.0,200.0,12.5,40.9481,k,3,y,0.01,43.617901,0.9387911628301415
2600.0,200.0,12.6,41.5652,k,3,y,0.01,44.293124,0.9384120207913084
2600.0,200.0,12.7,42.2174,k,3,y,0.01,45.03742,0.9373849567759432
2600.0,200.0,12.8,42.8057,k,3,y,0.01,45.712771,0.9364057147181037
2600.0,200.0,12.9,43.4807,k,3,y,0.01,46.45047,0.9360658783431038
2600.0,200.0,13.0,44.0965,k,3,y,0.01,47.177122,0.9347009340671524
2600.0,200.0,13.1,44.7381,k,3,y,0.01,47.878712,0.934404835284625
2600.0,200.0,13.2,45.415,k,3,y,0.01,48.652653,0.9334537214239889
2600.0,200.0,13.3,46.0244,k,3,y,0.01,49.354663,0.9325238427825958
2600.0,200.0,13.4,46.724,k,3,y,0.01,50.120552,0.9322323505136175
2600.0,200.0,13.5,47.3592,k,3,y,0.01,50.87592,0.9308765325521386
2600.0,200.0,13.6,48.023999999999994,k,3,y,0.01,51.603839,0.9306284363843549
2600.0,200.0,13.7,48.723,k,3,y,0.01,52.407436,0.9296963125614465
2600.0,200.0,13.8,49.3524,k,3,y,0.01,53.136126,0.9287918355207153
2600.0,200.0,13.9,50.0756,k,3,y,0.01,53.93016,0.9285268206139199
2600.0,200.0,14.0,50.733000000000004,k,3,y,0.01,54.714295,0.9272348295815565
2700.0,200.0,0.1,0.0045858999999999995,k,3,y,0.01,0.002696,1.701001483679525
2700.0,200.0,0.2,0.013168899999999999,k,3,y,0.01,0.011463,1.1488179359678967
2700.0,200.0,0.3,0.0254537,k,3,y,0.01,0.024664,1.0320183263055467
2700.0,200.0,0.4,0.044838,k,3,y,0.01,0.045022,0.9959131091466394
2700.0,200.0,0.5,0.0691033,k,3,y,0.01,0.069789,0.990174669360501
2700.0,200.0,0.6,0.0995687,k,3,y,0.01,0.099902,0.9966637304558467
2700.0,200.0,0.7,0.138897,k,3,y,0.01,0.137821,1.0078072282163095
2700.0,200.0,0.8,0.180868,k,3,y,0.01,0.177426,1.0193996370317766
2700.0,200.0,0.9,0.234337,k,3,y,0.01,0.22688,1.0328675952045134
2700.0,200.0,1.0,0.291925,k,3,y,0.01,0.279155,1.0457451953215955
2700.0,200.0,1.1,0.35636100000000004,k,3,y,0.01,0.33664,1.0585818678707226
2700.0,200.0,1.2,0.432692,k,3,y,0.01,0.403739,1.0717121704863786
2700.0,200.0,1.3,0.509233,k,3,y,0.01,0.469748,1.0840557064638914
2700.0,200.0,1.4,0.6008399999999999,k,3,y,0.01,0.54827,1.095883415105696
2700.0,200.0,1.5,0.695964,k,3,y,0.01,0.628098,1.1080500176724013
2700.0,200.0,1.6,0.797241,k,3,y,0.01,0.712912,1.1182880916578763
2700.0,200.0,1.7,0.913531,k,3,y,0.01,0.809216,1.1289087215279974
2700.0,200.0,1.8,1.02649,k,3,y,0.01,0.901631,1.1384812633993284
2700.0,200.0,1.9,1.1568,k,3,y,0.01,1.009191,1.1462646813140427
2700.0,200.0,2.0,1.28972,k,3,y,0.01,1.116618,1.1550234726647788
2700.0,200.0,2.1,1.4257799999999998,k,3,y,0.01,1.228716,1.1603820573672028
2700.0,200.0,2.2,1.57994,k,3,y,0.01,1.354252,1.166651406089856
2700.0,200.0,2.3,1.7255099999999999,k,3,y,0.01,1.473076,1.171365224876381
2700.0,200.0,2.4,1.88868,k,3,y,0.01,1.609644,1.1733526171004272
2700.0,200.0,2.5,2.0546599999999997,k,3,y,0.01,1.744716,1.1776472503261275
2700.0,200.0,2.6,2.21769,k,3,y,0.01,1.884053,1.1770847210773796
2700.0,200.0,2.7,2.40128,k,3,y,0.01,2.038847,1.177763706644
2700.0,200.0,2.8,2.57214,k,3,y,0.01,2.184083,1.1776750242550305
2700.0,200.0,2.9,2.75802,k,3,y,0.01,2.349628,1.1738113437531388
2700.0,200.0,3.0,2.94691,k,3,y,0.01,2.512391,1.1729503886934796
2700.0,200.0,3.1,3.12736,k,3,y,0.01,2.678924,1.1673940731427992
2700.0,200.0,3.2,3.32997,k,3,y,0.01,2.862999,1.1631055407284459
2700.0,200.0,3.3,3.51464,k,3,y,0.01,3.034651,1.158169423765698
2700.0,200.0,3.4,3.71235,k,3,y,0.01,3.229143,1.1496393934861353
2700.0,200.0,3.5,3.91528,k,3,y,0.01,3.419643,1.1449382289320844
2700.0,200.0,3.6,4.1012,k,3,y,0.01,3.613328,1.1350201254909602
2700.0,200.0,3.7,4.31231,k,3,y,0.01,3.82671,1.1268975177110365
2700.0,200.0,3.8,4.5044699999999995,k,3,y,0.01,4.024783,1.1191833199454477
